time_dn,aircraft_velocity_e_mps,aircraft_velocity_u_mps,aircraft_velocity_n_mps,aircraft_elevation_trim,aircraft_aileron_trim,aircraft_latitude_deg,aircraft_longitude_deg,aircraft_elevation_m,aircraft_agl_altitude_m,aircraft_pitch_deg,aircraft_roll_deg,aircraft_indicated_airspeed_kias,aircraft_groundspeed_mps,aircraft_climb_rate_mps,aircraft_yaw_deg,aircraft_ils_deflection_gs,aircraft_ils_deflection_h,aircraft_landing_gear
738534.42385315627325326204,55.8092613220215,-3.7825071811676,2.94426369667053,0.014766713604331,0.0173579603433609,42.4848365783691,-71.4476165771484,683.401306152344,617.653930664062,-4.35137701034546,-1.78435909748077,113.882034301758,56.0147285461426,-4.12672185897827,-1.92684388160706,-0.343559205532074,-0.198650628328323,70
738534.42385501344688236713,55.8300666809082,-3.6304292678833,2.85229825973511,0.014766713604331,0.0173579603433609,42.4848327636719,-71.447509765625,682.754455566406,616.875427246094,-3.74399781227112,-1.57488632202148,114.16015625,56.020637512207,-4.1174955368042,-0.494361817836761,-0.346560746431351,-0.196944832801819,70
738534.42385712754912674427,55.8578987121582,-3.3831672668457,2.74323773384094,0.014766713604331,0.0173579603433609,42.4848289489746,-71.447380065918,682.059997558594,616.032165527344,-3.7823007106781,-1.55126893520355,114.599578857422,56.027458190918,-4.09506177902222,0.932640314102173,-0.349731385707855,-0.194955080747604,70
738534.42385896854102611542,55.8961563110352,-3.13516640663147,2.67657804489136,0.014766713604331,0.0173579603433609,42.4848251342773,-71.4472732543945,681.484802246094,615.325317382812,-3.96062874794006,-1.54229509830475,115.025321960449,56.0479583740234,-4.05258655548096,1.04268395900726,-0.352129906415939,-0.193134382367134,70
738534.42386101023294031620,55.9450149536133,-2.91259908676147,2.63948941230774,0.014766713604331,0.0173579603433609,42.4848213195801,-71.447151184082,680.891357421875,614.58642578125,-3.89664053916931,-1.62780022621155,115.437026977539,56.0829277038574,-3.97475028038025,0.175848513841629,-0.354184508323669,-0.191064566373825,70
738534.42386284063104540110,55.9770088195801,-2.77478718757629,2.6186146736145,0.014766713604331,0.0173579603433609,42.4848175048828,-71.4470443725586,680.397827148438,613.965454101562,-3.32803177833557,-1.84832787513733,115.672164916992,56.1068801879883,-3.88263392448425,-0.734330058097839,-0.355465888977051,-0.189198106527328,70
738534.42386465310119092464,55.9889068603516,-2.62344646453857,2.57843661308289,0.014766713604331,0.0173579603433609,42.4848175048828,-71.4469375610352,679.927490234375,613.368103027344,-2.52633786201477,-2.12154817581177,115.756736755371,56.1096153259277,-3.77558469772339,-1.05043113231659,-0.356315553188324,-0.187292188405991,70
738534.42386648443061858416,55.9834098815918,-2.36080431938171,2.48662161827087,0.014766713604331,0.0173579603433609,42.4848136901855,-71.4468307495117,679.478820800781,612.789978027344,-2.0927050113678,-2.52736473083496,115.720458984375,56.0883140563965,-3.65357041358948,-0.239967480301857,-0.35674923658371,-0.185300961136818,70
738534.42386835871729999781,55.9774971008301,-2.04923033714294,2.34547472000122,0.014766713604331,0.0173579603433609,42.4848098754883,-71.4467163085938,679.071166992188,612.250366210938,-2.68623781204224,-3.76778054237366,115.643928527832,56.064079284668,-3.51022458076477,0.893072664737701,-0.356611102819443,-0.183214351534843,70
738534.42387047887314110994,55.981861114502,-1.87451565265656,2.21138215065002,0.014766713604331,0.0173579603433609,42.484806060791,-71.4465942382812,678.659545898438,611.692321777344,-3.03159689903259,-4.52042150497437,115.648345947266,56.0568695068359,-3.32624483108521,0.28037616610527,-0.355660170316696,-0.180844128131866,70
